0.15051,0.13745
0.1512,0.13711
0.15211,0.13744
0.15235,0.13683
0.15305,0.13587
0.15422,0.13559
0.15446,0.13462
0.15542,0.13294
0.15664,0.13136
0.15787,0.12976
0.15912,0.12798
0.15938,0.12525
0.15963,0.12358
0.16091,0.12286
0.16222,0.12261
0.16248,0.1213
0.16381,0.12116
0.16435,0.12045
0.16543,0.11907
0.16681,0.11747
0.16821,0.11597
0.16964,0.11447
0.17108,0.11258
0.17256,0.11204
0.17406,0.11168
0.17436,0.1111
0.17498,0.1102
0.17559,0.10998
0.17683,0.10909
0.1784,0.10856
0.18,0.10754
0.18033,0.10606
0.18164,0.10418
0.1833,0.10342
0.185,0.10235
0.18637,0.10132
0.18811,0.10096
0.1899,0.10171
0.19062,0.10126
0.19172,0.10199
0.19357,0.10274
0.19547,0.10295
0.19739,0.10261
0.19817,0.10173
0.19975,0.10026
0.20176,0.099419
0.20382,0.098897
0.20507,0.097889
0.20719,0.097526
0.20936,0.097596
0.21157,0.097393
0.21383,0.097416
0.21613,0.097542
0.2166,0.097391
0.21707,0.097086
0.21802,0.097535
0.21897,0.096936
0.2214,0.097485
0.22387,0.097515
0.2264,0.097167
0.22898,0.096405
0.23003,0.096032
0.23271,0.095957
0.23326,0.094721
0.236,0.094761
0.23881,0.094495
0.2417,0.094387
0.24465,0.093772
0.24585,0.092001
0.2489,0.091644
0.25204,0.091916
0.25331,0.090312
0.25656,0.090452
0.25855,0.090926
0.26193,0.091389
0.26539,0.091899
0.26824,0.092956
0.26897,0.092819
0.27262,0.09398
0.27639,0.094244
0.28026,0.094369
0.28183,0.094067
0.28585,0.094054
0.28667,0.092844
0.28915,0.093151
0.2934,0.093906
0.29776,0.094168
0.30226,0.094708
0.30317,0.093659
0.30689,0.093807
0.31164,0.093265
0.31558,0.092297
0.31959,0.092952
0.32375,0.093696
0.32479,0.092912
0.32798,0.095226
0.32906,0.096715
0.33455,0.097819
0.33568,0.098202
0.33909,0.09957
0.34492,0.10041
0.35096,0.10247
0.3522,0.10285
0.35852,0.10327
0.3598,0.1024
0.36639,0.10276
0.37182,0.10091
0.37887,0.10043
0.38616,0.099969
0.39375,0.099926
0.40164,0.10121
0.40985,0.10406
0.41843,0.10575
0.42194,0.10795
0.43102,0.11197
0.44051,0.11489
0.44441,0.11543
0.44838,0.1187
0.45038,0.11979
0.45864,0.12117
0.46076,0.12185
0.46287,0.1222
0.46503,0.11976
0.46721,0.11738
0.46941,0.1159
0.4716,0.11363
0.47384,0.11301
0.47611,0.1152
0.47836,0.11878
0.48067,0.12315
0.483,0.12635
0.48532,0.12765
0.48769,0.12611
0.49009,0.12285
0.49248,0.11738
0.49492,0.11388
0.49736,0.11205
0.49985,0.11251
0.50237,0.11481
0.50492,0.11886
0.50745,0.12256
0.51005,0.12611
0.51263,0.12956
0.51528,0.13183
0.51792,0.13582
0.52063,0.13932
0.52336,0.14115
0.52612,0.14202
0.52892,0.14321
0.5317,0.14228
0.53451,0.1401
0.53739,0.1379
0.5403,0.13436
0.54325,0.12922
0.54623,0.12509
0.54924,0.12504
0.55224,0.12799
0.55532,0.13498
0.55838,0.14436
0.56153,0.15192
0.56471,0.15549
0.56793,0.15504
0.57114,0.14932
0.57443,0.14265
0.57771,0.137
0.58108,0.13371
0.58443,0.13353
0.58788,0.13802
0.59137,0.14373
0.5949,0.1517
0.59842,0.15911
0.60204,0.16622
0.60564,0.16827
0.60935,0.16741
0.61304,0.16266
0.61683,0.15548
0.62068,0.1477
0.62457,0.14623
0.62851,0.14824
0.63244,0.15188
0.63648,0.15996
0.64057,0.16905
0.64465,0.17439
0.64885,0.17888
0.6531,0.18337
0.65741,0.18271
0.66171,0.17887
0.66613,0.17571
0.67055,0.17043
0.67509,0.16776
0.6797,0.16984
0.6843,0.17405
0.68903,0.17846
0.69375,0.18454
0.69862,0.18396
0.70348,0.18187
0.70848,0.17821
0.71355,0.17124
0.7187,0.16431
0.72384,0.16529
0.72914,0.16632
0.73451,0.17185
0.73989,0.1862
0.74542,0.2004
0.75104,0.2111
0.75674,0.2207
0.76254,0.22464
0.76833,0.21821
0.7743,0.20981
0.78036,0.20048
0.78643,0.19133
0.79269,0.18788
0.79895,0.1919
0.8055,0.19697
0.81207,0.20567
0.81864,0.21363
0.82542,0.21521
0.83221,0.21442
0.83922,0.21851
0.84624,0.21561
0.8536,0.22221
0.86098,0.23872
0.86837,0.25721
0.876,0.28129
0.88377,0.31758
0.89961,0.35482
