0.24077,0.34675
0.24311,0.34749
0.24609,0.34574
0.24915,0.34146
0.25166,0.33543
0.25485,0.3348
0.2568,0.32754
0.25813,0.32563
0.26014,0.31796
0.26355,0.31673
0.26707,0.3121
0.27069,0.30717
0.27439,0.30485
0.27743,0.29994
0.28132,0.30214
0.28532,0.29871
0.28778,0.29849
0.29197,0.29466
0.2963,0.29554
0.30075,0.29276
0.30533,0.28862
0.31003,0.28625
0.31492,0.28343
0.31994,0.28543
0.32514,0.28233
0.33051,0.2842
0.33603,0.28068
0.34176,0.27865
0.3477,0.27242
0.35383,0.27142
0.3602,0.26771
0.36681,0.27518
0.37364,0.27472
0.38074,0.27489
0.38364,0.27628
0.39112,0.27926
0.39266,0.27194
0.39576,0.26799
0.40372,0.27596
0.41207,0.27251
0.41547,0.27401
0.42426,0.27641
0.43343,0.28279
0.44303,0.2788
0.45307,0.28046
0.4635,0.27927
0.4745,0.27225
0.48599,0.28112
0.49806,0.28762
0.50056,0.28142
0.51337,0.28103
0.5269,0.29298
0.54111,0.29355
0.55616,0.29335
0.57202,0.29801
0.58875,0.31416
0.59225,0.31444
0.59579,0.30392
0.59937,0.30738
0.60294,0.31289
0.60661,0.31402
0.61027,0.31014
0.61403,0.31349
0.61783,0.31554
0.62168,0.31462
0.62559,0.31159
0.62948,0.3078
0.63348,0.31441
0.63747,0.31403
0.64157,0.31826
0.64572,0.31543
0.64993,0.32161
0.6542,0.32465
0.65845,0.32677
0.66283,0.32474
0.6672,0.33424
0.67169,0.33092
0.67618,0.33104
0.6808,0.33087
0.68548,0.32529
0.69015,0.33258
0.69496,0.3424
0.69977,0.33831
0.70472,0.34454
0.70966,0.34945
0.71474,0.34998
0.71991,0.3555
0.72514,0.34661
0.73045,0.35022
0.73576,0.35062
0.74123,0.34768
0.7467,0.33996
0.75234,0.34989
0.75806,0.3539
0.76387,0.37288
0.76976,0.37667
0.77566,0.38053
0.78174,0.38881
0.78783,0.40127
0.7941,0.39933
0.80048,0.40024
0.80696,0.40842
0.81354,0.41686
0.82014,0.40954
0.82694,0.39805
0.83375,0.40304
0.84078,0.42544
0.84793,0.42787
0.85509,0.44242
0.86249,0.48698
0.87002,0.47323
0.87756,0.46594
0.88535,0.51152
0.89329,0.49876
0.90124,0.50443
0.90946,0.54972
