Temperature (deg C),Storage Modulus (MPa),Loss Modulus (MPpa),Tan Delta
-70.567,2153.5,62.034,0.028806
-70.315,2154,61.432,0.02852
-70.151,2154.2,61.277,0.028446
-69.842,2154.5,61.226,0.028418
-69.637,2153.9,61.012,0.028325
-69.339,2153.6,61.007,0.028328
-69.139,2153.5,61.128,0.028385
-68.863,2153,60.848,0.028262
-68.693,2152.6,61.288,0.028471
-68.333,2151.7,60.785,0.02825
-68.142,2151,60.65,0.028197
-67.852,2149.6,61.195,0.028469
-67.621,2148,60.516,0.028173
-67.385,2145.7,60.881,0.028374
-67.164,2143.8,60.268,0.028112
-66.906,2141.1,60.631,0.028318
-66.697,2139.2,60.246,0.028162
-66.38,2134.7,60.221,0.028207
-66.165,2132,60.042,0.028161
-65.94,2129.8,60.444,0.028382
-65.697,2126.9,60.704,0.028542
-65.438,2124.6,59.752,0.028123
-65.195,2122.2,59.605,0.028086
-64.943,2119.8,59.694,0.028159
-64.726,2117.9,59.156,0.027933
-64.508,2115.4,59.668,0.028206
-64.24,2113.9,58.953,0.027889
-64.001,2112.7,59.536,0.02818
-63.736,2111.8,59.236,0.028051
-63.475,2111.2,59.065,0.027978
-63.287,2110.9,59.536,0.028204
-62.998,2111.6,58.509,0.027709
-62.811,2111.4,58.814,0.027857
-62.51,2110.4,58.089,0.027525
-62.301,2109.9,58.362,0.027662
-62.055,2109.2,59.076,0.02801
-61.786,2109.3,58.584,0.027775
-61.506,2107.6,58.232,0.02763
-61.303,2107.4,57.764,0.02741
-61.015,2104.4,57.679,0.027407
-60.823,2103,57.518,0.027349
-60.578,2100.5,57.928,0.027585
-60.234,2095.4,57.619,0.027502
-60.014,2092.6,57.145,0.027314
-59.756,2088.6,57.214,0.027392
-59.547,2085.7,59.063,0.028326
-59.281,2082.4,58.833,0.028259
-59.075,2080.5,58.175,0.027968
-58.781,2077.4,57.086,0.027486
-58.507,2074.6,56.522,0.027247
-58.302,2072.8,56.566,0.027293
-58.062,2070.1,56.61,0.027347
-57.709,2067.5,57.172,0.027651
-57.54,2067.1,57.065,0.027606
-57.238,2065.8,56.06,0.027139
-57.043,2065.9,56.144,0.027179
-56.734,2064.9,57.677,0.027935
-56.532,2064.9,57.23,0.027718
-56.255,2064,56.167,0.027214
-56.068,2064.3,55.332,0.026807
-55.786,2063,56.928,0.027597
-55.483,2062.1,56.717,0.027506
-55.34,2060.9,56.952,0.027635
-54.998,2058.4,57.993,0.028177
-54.784,2056,57.981,0.028203
-54.487,2052.6,58.253,0.028379
-54.177,2048.3,57.297,0.027966
-53.964,2045,57.302,0.028015
-53.558,2039.5,56.218,0.027565
-53.401,2038,56.427,0.027688
-53.073,2033.3,58.226,0.028632
-52.875,2030.7,57.99,0.028556
-52.646,2027.9,56.628,0.027925
-52.37,2025.8,56.993,0.028135
-52.049,2022.1,56.453,0.027916
-51.942,2021.7,56.388,0.027891
-51.52,2018.2,55.938,0.027718
-51.308,2017.1,56.768,0.028145
-51.05,2015.2,57.386,0.028479
-50.885,2015,57.034,0.028305
-50.574,2014.4,56.913,0.028254
-50.417,2012.6,57.154,0.028398
-50.097,2011,56.722,0.028204
-49.914,2010.4,56.385,0.028046
-49.618,2006,56.317,0.028082
-49.394,2003.2,57.445,0.028677
-49.173,1998.9,57.434,0.028743
-48.987,1997.6,57.694,0.028889
-48.625,1991.1,57.674,0.02898
-48.404,1988.7,57.707,0.029023
-48.121,1984.1,57.111,0.028791
-47.975,1983,56.81,0.028661
-47.694,1979.5,56.835,0.028718
-47.47,1977,57.241,0.02896
-47.252,1975.5,57.285,0.029006
-46.925,1973.9,57.547,0.029156
-46.658,1969.8,57.673,0.029279
-46.492,1968.8,57.927,0.029423
-46.221,1967.9,57.987,0.029467
-45.982,1968.4,59.266,0.030109
-45.767,1966.6,58.823,0.029913
-45.498,1965.3,57.328,0.029169
-45.251,1964.4,57.373,0.029204
-44.992,1962.7,58.308,0.029707
-44.705,1961.7,58.621,0.029883
-44.561,1960.6,58.729,0.029955
-44.22,1955.6,58.912,0.030125
-44.039,1953.7,58.485,0.029936
-43.669,1947.6,58.781,0.030176
-43.527,1945,58.794,0.030219
-43.31,1942.3,57.135,0.029402
-42.935,1936.1,57.649,0.029771
-42.812,1934.2,56.961,0.029446
-42.488,1930.4,55.707,0.028854
-42.053,1926.7,59.082,0.030663
-41.934,1925.8,56.733,0.029453
-41.608,1922,57.445,0.029887
-41.29,1919.7,58.176,0.030303
-41.061,1918.7,58.242,0.030355
-40.901,1916.2,57.632,0.030075
-40.562,1912.8,56.441,0.029498
-40.454,1911.5,55.585,0.029072
-40.046,1908.5,58.373,0.030582
-39.687,1904.9,57.776,0.030328
-39.476,1902.9,58.79,0.030894
-39.274,1901.1,59.512,0.031299
-38.996,1897,58.404,0.030792
-38.791,1892.5,58.069,0.030666
-38.609,1890.4,59.361,0.031384
-38.321,1886.3,58.551,0.031034
-38.144,1882.8,57.561,0.030569
-37.777,1876.6,56.286,0.030005
-37.598,1874.1,58.084,0.030998
-37.39,1872.2,58.719,0.031364
-37.119,1869,59.671,0.03192
-36.917,1867,59.61,0.031927
-36.755,1864.7,61.693,0.03309
-36.504,1861.8,61.259,0.032909
-36.188,1857.3,60.536,0.03259
-36.114,1856,60.302,0.032479
-35.872,1851,57.556,0.031076
-35.485,1847.6,59.844,0.032384
-35.294,1843.1,60.144,0.032635
-34.89,1834.9,60.213,0.032808
-34.739,1831.5,60.596,0.033074
-34.525,1830,60.088,0.032829
-34.139,1822.7,60.357,0.033107
-33.992,1820.9,60.077,0.032985
-33.818,1818.9,66.043,0.036302
-33.553,1813.6,64.433,0.03554
-33.133,1806,64.014,0.035467
-32.722,1799.9,65.274,0.036267
-32.566,1797.9,66.362,0.03691
-32.341,1794.4,66.762,0.0372
-32.443,1795.8,66.459,0.037006
-31.714,1787.1,67.561,0.0378
-31.32,1778.5,68.229,0.038359
-31.041,1773.8,70.043,0.039484
-30.706,1767.7,70.754,0.040017
-30.873,1771.7,71.53,0.040352
-30.664,1766.8,70.964,0.040158
-29.947,1750.7,69.018,0.039456
-29.784,1747.2,70.293,0.040272
-29.613,1743.6,71.508,0.041057
-29.173,1734,73.527,0.04242
-28.705,1716.2,74.446,0.043419
-28.619,1713.9,74.584,0.04356
-28.463,1709.7,74.833,0.043809
-28.206,1705.1,75.835,0.044504
-28.074,1702.2,75.839,0.044576
-27.995,1700,75.842,0.044635
-27.589,1690.2,78.248,0.046333
-27.343,1683.6,78.242,0.046498
-27.25,1681.1,78.064,0.046455
-26.667,1665.6,78.627,0.047225
-26.209,1653.9,78.91,0.047765
-26.192,1653.5,78.928,0.04779
-26.252,1655,78.878,0.047711
-25.702,1639.6,80.502,0.049107
-25.088,1628.1,81.221,0.0499
-24.684,1618.1,86.322,0.053329
-24.434,1610.6,84.06,0.052196
-24.42,1610.2,83.963,0.05215
-24.191,1603.5,82.939,0.051737
-23.924,1594.8,82.222,0.051556
-23.742,1590.3,80.693,0.050718
-23.571,1584.9,81.198,0.051229
-23.454,1581.1,81.707,0.051689
-23.599,1585.8,81.119,0.051147
-23.385,1578.8,82.163,0.052063
-23.355,1577.9,82.393,0.052245
-22.254,1542,87.998,0.057196
-21.709,1527,89.35,0.058599
-21.647,1525.8,89.135,0.058502
-20.916,1507.7,88.26,0.058655
-20.702,1501.6,91.248,0.060845
-19.965,1479.5,93.012,0.06288
-20.047,1481.2,92.746,0.062626
-19.757,1475.1,94.019,0.06376
-19.149,1455.5,97.143,0.06686
-19.031,1452.1,97.243,0.067099
-19.288,1459.4,97.083,0.066626
-18.801,1444.8,97.34,0.067508
-18.467,1433.2,98.324,0.068767
-18.353,1429.1,99.127,0.069497
-17.879,1415.3,101.61,0.071925
-18.287,1428.3,99.249,0.069626
-17.699,1409.8,104.52,0.074334
-17.282,1393.5,106.19,0.076443
-16.66,1370.4,110.73,0.080932
-16.334,1357.1,112.4,0.08285
-16.41,1359.6,112.16,0.08253
-16.648,1367.4,111.16,0.08134
-16.012,1347.1,111.73,0.083002
-15.699,1336.2,112.69,0.084437
-15.207,1319.7,114.62,0.086995
-15.896,1342.3,112.37,0.083838
-14.944,1311.1,115.38,0.088147
-14.283,1283.9,120.79,0.094268
-13.978,1272.1,123.29,0.097295
-13.37,1247.9,124.68,0.10032
-13.574,1257.5,122.25,0.097681
-12.658,1213.9,131.83,0.10899
-12.547,1208.5,132.94,0.11044
-12.65,1213.3,132.05,0.10927
-12.221,1192.1,135.43,0.11409
-12.073,1184.4,136.47,0.11571
-11.756,1168,139.27,0.11956
-11.673,1163.6,139.7,0.12039
-11.585,1158.9,140.16,0.12128
-11.682,1164.1,139.65,0.12029
-11.358,1144.9,142.7,0.12525
-11.135,1132.3,144.13,0.12784
-11.393,1147.1,141.44,0.12394
-10.912,1119.4,146.51,0.13161
-10.772,1111.2,147.44,0.13345
-10.826,1114.4,147.08,0.13273
-10.885,1117.9,146.69,0.13196
-9.8964,1057.8,156.33,0.14888
-10.059,1066.9,154.67,0.14607
-9.5028,1033.9,160.5,0.15654
-9.4438,1030.5,161.06,0.15759
-9.1702,1013.1,162.08,0.16104
-8.8498,993.92,165.91,0.16816
-8.7013,984.76,167.56,0.17149
-8.9325,999.14,165.22,0.16668
-8.5803,977.04,168.81,0.17422
-8.3248,959.3,172.64,0.18126
-8.3421,960.36,172.49,0.1809
-8.1239,946.68,174.46,0.18569
-7.8844,931.05,177.38,0.19178
-7.8674,929.97,177.51,0.19214
-7.5953,912.36,179.73,0.19853
-7.5774,911.17,179.9,0.19899
-7.2884,891.04,182.38,0.20647
-7.1687,880.59,182.97,0.20952
-7.0114,871.04,184.4,0.21342
-6.8524,860.27,185.23,0.2173
-6.6135,843.8,186.77,0.22323
-6.3618,825.72,188.15,0.22988
-6.1195,807.51,189.6,0.23735
-5.9797,797.01,190.71,0.24195
-5.7541,778.52,192.09,0.25006
-5.4732,756.7,193.52,0.25918
-5.3219,745.67,194.11,0.26363
-5.1123,729.98,195.19,0.27113
-4.7138,699.79,196.86,0.28581
-4.5037,681.59,197.22,0.29421
-4.2986,664.41,197.11,0.3018
-4.0954,649.07,197.87,0.30981
-3.7094,618.91,198.42,0.32616
-3.6031,610.59,199.08,0.33093
-3.2501,583.24,198.8,0.34712
-3.0304,566.68,198.9,0.35685
-2.8043,549.27,198.63,0.36756
-2.4767,527.18,197.52,0.38047
-2.2329,511.16,196.61,0.39137
-1.9398,490.1,195.11,0.40426
-1.7799,479.66,194.21,0.41111
-1.375,450.63,190.67,0.4295
-1.1424,436.55,189.81,0.44151
-0.82904,416.37,187.18,0.45662
-0.61567,403.96,185.32,0.46612
-0.21738,378.58,181.44,0.486
-0.10824,372.37,180.16,0.49146
0.32346,347.47,175.23,0.51303
0.5211,336.74,173.2,0.52324
0.87774,316.5,168.29,0.54092
1.0559,307.11,166.15,0.55065
1.3862,288.25,160.92,0.56794
1.5368,280.85,159.49,0.57651
1.9275,261.82,153.96,0.59814
2.2025,248.82,149.68,0.612
2.4929,235.08,144.8,0.6264
2.7441,223.79,141.07,0.6398
3.0855,209.28,135.76,0.658
3.3249,200.12,131.98,0.66991
3.6565,187.33,126.41,0.68527
3.9182,178.02,122.76,0.69962
4.2969,164.81,116.62,0.71597
4.4754,159.23,113.88,0.72328
4.7208,151.92,110.34,0.73398
4.9794,144.33,106.41,0.74476
5.4151,132.81,99.803,0.75893
5.6408,127.06,96.703,0.76821
6.0345,117.14,90.874,0.78149
6.3034,110.88,86.797,0.78773
6.4978,106.65,84.224,0.79407
6.8492,99.914,79.826,0.8041
7.136,94.314,75.995,0.81047
7.4963,88.372,71.829,0.81792
7.6988,84.666,69.433,0.8243
8.0221,79.36,65.63,0.83102
8.2477,76.111,63.225,0.83451
8.6938,69.888,58.585,0.84094
8.8791,67.66,56.874,0.84296
9.2651,63.052,53.226,0.84543
9.3639,62.066,52.378,0.84469
10.008,55.634,47.197,0.84795
10.106,54.781,46.463,0.84765
10.68,49.935,42.275,0.84478
10.854,48.263,40.802,0.84357
11.236,45.673,38.401,0.83946
11.357,44.847,37.639,0.83797
11.753,42.024,35.166,0.83545
12.135,39.732,33.082,0.83114
12.277,38.763,32.186,0.82893
12.663,36.521,30.149,0.82385
12.96,34.798,28.635,0.82088
13.079,34.263,28.115,0.81825
13.393,32.76,26.706,0.81307
13.647,31.567,25.633,0.80996
14.035,29.819,24.044,0.80337
14.175,29.204,23.475,0.80104
14.528,27.757,22.138,0.79466
14.761,26.845,21.313,0.79135
15.073,25.625,20.169,0.78474
15.297,24.902,19.48,0.77992
15.526,24.195,18.814,0.77495
15.945,22.882,17.607,0.76691
16.242,21.952,16.783,0.7618
16.599,20.958,15.868,0.75452
16.829,20.346,15.285,0.74889
17.029,19.834,14.803,0.74428
17.334,19.119,14.171,0.73885
17.591,18.498,13.633,0.73451
17.886,17.848,13.026,0.72734
18.134,17.314,12.538,0.72177
18.397,16.762,12.053,0.71674
18.682,16.2,11.56,0.71137
18.852,15.887,11.281,0.70789
19.174,15.338,10.787,0.70105
19.4,14.942,10.435,0.69641
19.731,14.396,9.9556,0.68947
19.997,13.984,9.5975,0.68419
20.215,13.658,9.314,0.67986
20.494,13.253,8.9589,0.67411
20.672,13.027,8.7666,0.67095
21.093,12.46,8.2979,0.66426
21.257,12.263,8.1271,0.66096
21.615,11.839,7.751,0.65279
21.799,11.636,7.5724,0.64889
22.106,11.277,7.2703,0.64276
22.349,11.007,7.0442,0.63813
22.616,10.712,6.7983,0.63283
22.859,10.451,6.5836,0.62812
23.251,10.065,6.2666,0.62054
23.507,9.8295,6.0656,0.61514
23.661,9.678,5.9428,0.61183
23.909,9.4532,5.7531,0.60664
24.214,9.197,5.5327,0.59994
24.468,8.9839,5.3632,0.59554
24.738,8.7865,5.2141,0.59187
25.098,8.4835,4.9896,0.58688
25.144,8.4484,4.9635,0.58623
25.626,8.1131,4.6937,0.57734
25.751,8.0282,4.6238,0.57481
26.22,7.7275,4.3911,0.56708
26.317,7.6625,4.3417,0.56548
26.645,7.4423,4.1857,0.56143
26.899,7.3013,4.082,0.55795
27.14,7.1632,3.982,0.55471
27.356,7.0314,3.8925,0.55238
27.741,6.82,3.7352,0.54664
27.866,6.7474,3.6873,0.54545
28.145,6.598,3.5778,0.54149
28.459,6.4341,3.4595,0.53687
28.714,6.3028,3.3702,0.53392
28.83,6.2413,3.3285,0.53254
29.301,6.0044,3.1723,0.52747
29.359,5.9736,3.1535,0.52703
29.678,5.8273,3.0578,0.52388
29.886,5.7347,2.9962,0.52165
30.171,5.6147,2.9183,0.51892
30.381,5.5158,2.8588,0.51762
30.683,5.401,2.7875,0.51547
30.982,5.2811,2.7085,0.51226
31.14,5.2229,2.674,0.51144
31.545,5.0829,2.5813,0.50751
31.663,5.041,2.5638,0.50833
32.043,4.9112,2.4786,0.50438
32.383,4.7958,2.4102,0.50214
32.825,4.6586,2.3266,0.49888
33.082,4.5815,2.279,0.49691
33.058,4.5887,2.2837,0.49715
33.506,4.4609,2.2088,0.49449
33.592,4.4377,2.193,0.49365
33.976,4.3291,2.1283,0.49112
34.255,4.248,2.0822,0.48955
34.723,4.1352,2.0073,0.48505
34.958,4.1109,1.9823,0.48197
35.189,4.0743,1.9555,0.47988
35.451,4.0619,1.9444,0.47864
35.651,4.0501,1.9312,0.47686
35.869,4.0412,1.9206,0.47536
36.008,4.0465,1.9193,0.47444
36.285,4.0341,1.911,0.47386
36.502,4.0292,1.9035,0.47259
36.744,4.0349,1.8963,0.47016
36.984,4.0263,1.8846,0.46821
37.279,4.0384,1.883,0.46638
37.415,4.0397,1.8806,0.4656
37.744,4.0452,1.8735,0.46306
37.785,4.0386,1.869,0.46268
38.296,4.0045,1.8455,0.46066
38.303,4.0036,1.8449,0.46063
38.789,3.9453,1.8083,0.45815
38.98,3.9197,1.7931,0.45727
39.252,3.8781,1.7705,0.45636
39.512,3.8356,1.7468,0.45527
39.671,3.8116,1.7338,0.45479
40.042,3.7545,1.7056,0.45416
40.296,3.7166,1.6851,0.45333
40.421,3.6972,1.6746,0.4529
40.642,3.667,1.6595,0.45253
40.849,3.6397,1.646,0.45222
41.033,3.6111,1.634,0.45252
41.52,3.5484,1.6039,0.45202
41.48,3.5534,1.6063,0.45207
42.048,3.4798,1.5774,0.45339
42.366,3.4345,1.5537,0.45234
42.37,3.4341,1.5535,0.45234
43.203,3.3353,1.502,0.45024
43.09,3.3481,1.5083,0.45041
43.519,3.2977,1.4839,0.44988
43.812,3.2648,1.468,0.44961
43.984,3.2396,1.4565,0.44951
44.326,3.1962,1.4349,0.4489
44.459,3.1749,1.4255,0.44897
44.644,3.1493,1.4135,0.44881
44.91,3.1103,1.3985,0.4496
45.149,3.0774,1.3804,0.4486
45.36,3.0463,1.3651,0.44821
45.493,3.0272,1.3567,0.44827
45.861,2.9711,1.3341,0.4491
45.919,2.9625,1.331,0.44936
46.324,2.9029,1.3049,0.44956
46.498,2.8781,1.2946,0.44983
46.732,2.8456,1.2812,0.45025
47.102,2.7926,1.2582,0.45062
47.151,2.7864,1.2557,0.45071
47.516,2.7366,1.2347,0.45122
47.653,2.7152,1.2291,0.45284
48.042,2.666,1.2042,0.45175
48.263,2.6349,1.1912,0.45216
48.525,2.6016,1.1772,0.45258
48.959,2.5445,1.1528,0.45319
49.106,2.5233,1.1438,0.45341
49.395,2.4868,1.1295,0.45431
49.553,2.4655,1.121,0.45479
49.78,2.433,1.1066,0.45489
50.104,2.3901,1.0901,0.45623
50.338,2.358,1.0747,0.45587
50.472,2.3405,1.0675,0.45619
50.664,2.3173,1.0564,0.45592
50.997,2.2758,1.0362,0.45539
51.1,2.263,1.0315,0.45584
51.597,2.2073,1.0054,0.45541
51.724,2.1927,0.99819,0.45514
52.118,2.1437,0.98058,0.45751
52.208,2.1336,0.97556,0.45728
52.731,2.077,0.94821,0.45654
52.83,2.0669,0.94426,0.45685
53.236,2.0235,0.92246,0.45592
53.389,2.0098,0.91602,0.45582
53.622,1.9882,0.90591,0.45569
53.824,1.9658,0.89606,0.45586
54.08,1.9406,0.88737,0.45744
54.304,1.9166,0.87637,0.45733
54.486,1.8994,0.86858,0.45736
54.715,1.8793,0.85832,0.45677
55.081,1.8449,0.84178,0.45632
55.216,1.832,0.83556,0.4562
55.523,1.8059,0.82476,0.4568
55.966,1.7622,0.80502,0.45683
55.975,1.7614,0.80456,0.45678
56.497,1.7166,0.78067,0.45466
56.587,1.7054,0.7769,0.45547
56.942,1.6723,0.76191,0.45535
57.145,1.6563,0.75093,0.45313
57.424,1.6341,0.73825,0.45162
57.632,1.6139,0.72932,0.4517
57.952,1.5863,0.71617,0.4514
58.074,1.5731,0.7113,0.45196
58.475,1.539,0.69092,0.44868
58.655,1.5223,0.68126,0.44726
58.908,1.5031,0.66915,0.44501
59.172,1.482,0.65898,0.44458
59.408,1.4641,0.65136,0.44475
59.737,1.4385,0.63779,0.44316
59.912,1.4262,0.63064,0.44197
60.15,1.4093,0.62062,0.44014
60.537,1.3815,0.60818,0.43995
60.632,1.3747,0.60432,0.4393
61.056,1.3473,0.58703,0.43548
61.068,1.3466,0.58655,0.43535
61.543,1.316,0.56927,0.4323
61.684,1.3069,0.56452,0.43166
62,1.2879,0.55282,0.42887
62.261,1.2726,0.54473,0.42764
62.599,1.2537,0.53253,0.42455
62.766,1.2442,0.52708,0.42339
63.067,1.2299,0.5186,0.42142
63.236,1.2207,0.51473,0.4214
63.577,1.203,0.50372,0.41845
63.837,1.1904,0.49506,0.41562
64.245,1.1683,0.48282,0.413
64.31,1.1655,0.48111,0.41255
64.65,1.1498,0.47358,0.41173
64.835,1.1422,0.46945,0.41089
65.233,1.1256,0.46024,0.40868
65.444,1.1165,0.45385,0.40621
65.597,1.1098,0.44964,0.40486
65.877,1.0981,0.44253,0.40273
66.166,1.0852,0.43484,0.4004
66.461,1.073,0.4274,0.39808
66.809,1.0585,0.41816,0.39475
66.946,1.0522,0.41575,0.39486
67.229,1.0401,0.41097,0.39489
67.536,1.0288,0.40366,0.39205
67.709,1.0229,0.39821,0.38899
68.089,1.0083,0.38754,0.3841
68.268,1.0048,0.38138,0.37918
68.591,0.99134,0.37581,0.37877
69.134,0.97112,0.36459,0.37509
69.233,0.96792,0.36276,0.37445
69.599,0.9538,0.35456,0.37155
69.764,0.94802,0.35089,0.36992
70.056,0.93799,0.34644,0.36911
70.311,0.93244,0.33983,0.36427
70.504,0.92544,0.33478,0.36152
70.708,0.91922,0.33095,0.35982
70.975,0.91128,0.32631,0.35788
71.211,0.90562,0.3242,0.35794
71.477,0.89625,0.32121,0.35827
71.799,0.88684,0.31787,0.35829
71.832,0.88496,0.31653,0.35757
72.699,0.86317,0.30472,0.35275
72.585,0.86556,0.30618,0.35352
73.242,0.85202,0.29811,0.34932
